x,y,abs_corr
carbon_intensity_gdp,total_reserves_usd,0.1797225984765479
inflation_consumer_prices_pct,voice_accountability_imputed,0.17942641238408705
control_corruption,gdp_usd_lag1,0.17675899003308615
control_corruption_z,gdp_usd_lag1,0.17675899003308518
current_account_balance_usd,central_government_debt_pct_gdp,0.17602774943296529
carbon_intensity_gdp,current_account_balance_usd_ln_safe,0.1757805152952301
carbon_intensity_gdp,current_account_balance_usd_ln,0.17578051529523006
control_corruption,gdp_usd,0.17459870136085376
gdp_usd,control_corruption_z,0.17459870136085345
political_stability,employment_ratio_pct,0.1743176401140183
employment_ratio_pct,political_stability_z,0.1743176401140179
employment_ratio_pct,political_stability_imputed,0.17245558143253964
gdp_usd_lag1,control_corruption_imputed,0.17051877577501628
government_final_consumption_pct_gdp,imports_usd_ln_safe,0.17007861526331527
government_final_consumption_pct_gdp,imports_usd_ln,0.17007861526331527
gdp_usd,gdp_per_capita_usd_ln,0.16896712751338
gdp_per_capita_usd_ln,gdp_usd_lag1,0.16879045335821802
gdp_usd,control_corruption_imputed,0.1680428984249953
external_debt_usd_ln,reg_quality_imputed,0.1671423551954285
reg_quality_imputed,external_debt_usd_ln_safe,0.16714235519542842
inflation_consumer_prices_pct,gdp_per_capita_usd_ln,0.16579127036152
imports_usd,avg_tariff_rate_manufactured_pct,0.16547401612935791
gov_index_zmean,gdp_usd_lag1,0.16538256219613928
exports_usd,avg_tariff_rate_manufactured_pct,0.16449018628160772
gdp_usd_lag1,gov_index_zmean_lag1,0.1629033582960722
gdp_usd,gov_index_zmean,0.16256745715357768
total_reserves_usd,gov_effectiveness_z,0.16251664893109125
gov_effectiveness,total_reserves_usd,0.1625166489310911
total_reserves_usd,gdp_per_capita_usd,0.1611214239779439
carbon_intensity_gdp,gross_capital_formation_pct_gdp,0.16063856734314325
external_debt_usd,carbon_intensity_gdp,0.1600095100586474
gdp_usd,gov_index_zmean_lag1,0.15985907410070638
total_reserves_usd,gdp_per_capita_usd_lag1,0.15973856182511426
total_reserves_usd,gov_effectiveness_imputed,0.15954896488389003
carbon_intensity_gdp,government_final_consumption_pct_gdp,0.15843935999276154
political_stability,central_government_debt_pct_gdp,0.15828211761103556
central_government_debt_pct_gdp,political_stability_z,0.1582821176110355
government_final_consumption_pct_gdp,fdi_inflow_usd_ln_safe,0.1558458166052193
government_final_consumption_pct_gdp,fdi_inflow_usd_ln,0.1558458166052193
external_debt_usd_ln,control_corruption_imputed,0.15474608147525157
control_corruption_imputed,external_debt_usd_ln_safe,0.1547460814752515
government_final_consumption_pct_gdp,employment_ratio_pct,0.15450110188952207
voice_accountability_imputed,total_reserves_usd_ln_safe,0.15351883507074796
total_reserves_usd_ln,voice_accountability_imputed,0.15351883507074784
trade_exposure,gdp_per_capita_usd,0.15204595736880192
voice_accountability,total_reserves_usd_ln_safe,0.15181434967291538
voice_accountability,total_reserves_usd_ln,0.15181434967291535
voice_accountability_z,total_reserves_usd_ln_safe,0.15181434967291516
total_reserves_usd_ln,voice_accountability_z,0.15181434967291488
government_final_consumption_pct_gdp,trade_exposure,0.1516012510616691
central_government_debt_pct_gdp,political_stability_imputed,0.15123946056992296
central_government_debt_pct_gdp,fdi_inflow_usd_ln,0.15086427426115753
central_government_debt_pct_gdp,fdi_inflow_usd_ln_safe,0.1508642742611575
employment_ratio_pct,gov_effectiveness_imputed,0.1501325342739933
trade_exposure,gdp_per_capita_usd_lag1,0.1497554194091665
central_government_debt_pct_gdp,gdp_growth_pct,0.1494041769200425
fdi_inflow_usd,voice_accountability_z,0.1493404259890934
voice_accountability,fdi_inflow_usd,0.14934042598909317
gdp_usd,avg_tariff_rate_manufactured_pct,0.14929429292695662
avg_tariff_rate_manufactured_pct,gdp_usd_lag1,0.14924045552103596
gross_capital_formation_pct_gdp,external_debt_usd_ln_safe,0.14917036122136076
gross_capital_formation_pct_gdp,external_debt_usd_ln,0.14917036122136076
fdi_inflow_usd,voice_accountability_imputed,0.1484507878729238
employment_ratio_pct,gov_effectiveness_z,0.14729907641408563
gov_effectiveness,employment_ratio_pct,0.14729907641408538
gdp_growth_pct,gdp_per_capita_usd_ln,0.1456916118258406
gross_capital_formation_pct_gdp,fdi_inflow_usd_ln_safe,0.1454076805393801
gross_capital_formation_pct_gdp,fdi_inflow_usd_ln,0.14540768053938008
total_reserves_usd,gross_capital_formation_pct_gdp,0.14317839772240637
government_final_consumption_pct_gdp,gdp_per_capita_usd_lag1,0.14228737128219154
control_corruption,external_debt_usd_ln_safe,0.14220230627115643
control_corruption,external_debt_usd_ln,0.14220230627115635
external_debt_usd_ln,control_corruption_z,0.14220230627115596
control_corruption_z,external_debt_usd_ln_safe,0.1422023062711559
fdi_inflow_usd,avg_tariff_rate_manufactured_pct,0.14193641298080337
gdp_growth_pct,voice_accountability_imputed,0.14188632903426246
trade_exposure,voice_accountability_imputed,0.1410835891488297
trade_exposure,total_reserves_usd_ln,0.14075102894618463
trade_exposure,total_reserves_usd_ln_safe,0.1407510289461846
central_government_debt_pct_gdp,imports_usd_ln_safe,0.1403697941999601
central_government_debt_pct_gdp,imports_usd_ln,0.14036979419996004
gross_capital_formation_pct_gdp,political_stability_imputed,0.13997786558235512
political_stability,gross_capital_formation_pct_gdp,0.139393785068241
gross_capital_formation_pct_gdp,political_stability_z,0.1393937850682405
gdp_growth_pct,voice_accountability_z,0.13909482764244913
voice_accountability,gdp_growth_pct,0.13909482764244874
gov_effectiveness,government_final_consumption_pct_gdp,0.1389907501166932
government_final_consumption_pct_gdp,gov_effectiveness_z,0.13899075011669298
trade_exposure,voice_accountability_z,0.13702316179809473
voice_accountability,trade_exposure,0.1370231617980947
political_stability,exports_usd,0.1364556850482415
exports_usd,political_stability_z,0.1364556850482407
imports_usd,gdp_per_capita_usd,0.13506491288882896
government_final_consumption_pct_gdp,gdp_per_capita_usd,0.1349461673230415
government_final_consumption_pct_gdp,gov_effectiveness_imputed,0.13424343955311277
gdp_growth_pct,gdp_per_capita_usd_lag1,0.13389630289602292
exports_usd,political_stability_imputed,0.133488895121578
external_debt_usd,reg_quality_z,0.13290911594253185
reg_quality,external_debt_usd,0.13290911594253135
central_government_debt_pct_gdp,trade_exposure,0.13283261124503543
employment_ratio_pct,control_corruption_z,0.13191153906127415
control_corruption,employment_ratio_pct,0.13191153906127345
imports_usd,gdp_per_capita_usd_lag1,0.1316625298503877
employment_ratio_pct,control_corruption_imputed,0.13142797107967036
exports_usd,gdp_per_capita_usd,0.1313713177499123
external_debt_usd,reg_quality_imputed,0.13050085676531742
central_government_debt_pct_gdp,exports_usd_ln_safe,0.12931768433227916
central_government_debt_pct_gdp,exports_usd_ln,0.12931768433227903
inflation_consumer_prices_pct,gdp_per_capita_usd,0.12925455051494328
gdp_growth_pct,gov_index_zmean_lag1,0.12867304028049117
employment_ratio_pct,fdi_inflow_usd_ln,0.12854995563019317
employment_ratio_pct,fdi_inflow_usd_ln_safe,0.12854995563019314
current_account_balance_usd,exports_usd,0.12820821493085643
government_final_consumption_pct_gdp,gdp_growth_pct,0.1281950422538104
exports_usd,gdp_per_capita_usd_lag1,0.12799363110291856
political_stability,fdi_inflow_usd_ln,0.12544386474526736
political_stability,fdi_inflow_usd_ln_safe,0.12544386474526734
fdi_inflow_usd_ln,political_stability_z,0.1254438647452673
political_stability_z,fdi_inflow_usd_ln_safe,0.12544386474526711
inflation_gdp_deflator_pct,gov_index_zmean_lag1,0.12447789650951989
gdp_growth_pct,rule_of_law_imputed,0.12425294191384724
inflation_gdp_deflator_pct,reg_quality_imputed,0.1242279484658436
imports_usd,trade_exposure,0.12326140163092707
employment_ratio_pct,gov_index_zmean_lag1,0.12317416303843569
rule_of_law,gdp_growth_pct,0.12306801650195394
gdp_growth_pct,rule_of_law_z,0.12306801650195387
employment_ratio_pct,gov_index_zmean,0.12283402749154106
inflation_gdp_deflator_pct,gov_index_zmean,0.12256709895808657
inflation_consumer_prices_pct,gdp_per_capita_usd_lag1,0.12190013753016671
employment_ratio_pct,exports_usd_ln_safe,0.12178491777753728
employment_ratio_pct,exports_usd_ln,0.12178491777753728
political_stability,imports_usd,0.12163285492411746
imports_usd,political_stability_z,0.12163285492411659
political_stability_imputed,fdi_inflow_usd_ln_safe,0.12103932069046651
fdi_inflow_usd_ln,political_stability_imputed,0.12103932069046645
reg_quality,inflation_gdp_deflator_pct,0.12078951130683652
inflation_gdp_deflator_pct,reg_quality_z,0.1207895113068361
gross_capital_formation_pct_gdp,imports_usd_ln,0.11950130295700144
gross_capital_formation_pct_gdp,imports_usd_ln_safe,0.11950130295700143
inflation_consumer_prices_pct,government_final_consumption_pct_gdp,0.11946717319470937
imports_usd,political_stability_imputed,0.1189145152794539
exports_usd,trade_exposure,0.11840835922731076
inflation_gdp_deflator_pct,rule_of_law_imputed,0.11834533915304532
gdp_growth_pct,control_corruption_imputed,0.11810038437518361
gdp_growth_pct,gov_index_zmean,0.11793146484940036
gdp_per_capita_usd,gdp_usd_ln_safe,0.11764623345928683
gdp_per_capita_usd,gdp_usd_ln,0.11764623345928679
central_government_debt_pct_gdp,inflation_gdp_deflator_pct,0.11745208301135626
employment_ratio_pct,external_debt_usd_ln_safe,0.11733594792062074
employment_ratio_pct,external_debt_usd_ln,0.11733594792062073
fdi_inflow_usd,gdp_per_capita_usd,0.11601038446527179
employment_ratio_pct,reg_quality_imputed,0.11597688487714841
inflation_gdp_deflator_pct,rule_of_law_z,0.11573174910578808
rule_of_law,inflation_gdp_deflator_pct,0.1157317491057876
gdp_per_capita_usd_lag1,gdp_usd_ln_safe,0.11441025274280765
gdp_usd_ln,gdp_per_capita_usd_lag1,0.11441025274280758
political_stability_z,exports_usd_ln_safe,0.11439724126132175
exports_usd_ln,political_stability_z,0.11439724126132172
political_stability,exports_usd_ln,0.11439724126132149
political_stability,exports_usd_ln_safe,0.11439724126132146
control_corruption,gdp_growth_pct,0.1131946569487633
gdp_growth_pct,control_corruption_z,0.11319465694876289
inflation_gdp_deflator_pct,gov_effectiveness_imputed,0.11290304151242274
political_stability,inflation_gdp_deflator_pct,0.11277052458175629
inflation_gdp_deflator_pct,political_stability_z,0.11277052458175622
inflation_gdp_deflator_pct,political_stability_imputed,0.11272429491554778
employment_ratio_pct,reg_quality_z,0.11244561844306153
reg_quality,employment_ratio_pct,0.11244561844306138
fdi_inflow_usd,gdp_per_capita_usd_lag1,0.11235956886402318
trade_exposure,current_account_balance_usd_ln_safe,0.11225342767574902
trade_exposure,current_account_balance_usd_ln,0.11225342767574888
inflation_gdp_deflator_pct,gov_effectiveness_z,0.1112928902720213
gov_effectiveness,inflation_gdp_deflator_pct,0.11129289027202116
gdp_growth_pct,employment_ratio_pct,0.11104280023252569
external_debt_usd,avg_tariff_rate_manufactured_pct,0.11096038751227912
current_account_balance_usd,fdi_inflow_usd,0.11080804191496343
inflation_gdp_deflator_pct,voice_accountability_imputed,0.10845590324890826
voice_accountability_z,gdp_usd_lag1,0.10839124930930141
voice_accountability,gdp_usd_lag1,0.10839124930930123
employment_ratio_pct,gdp_per_capita_usd_ln,0.1071489199836492
voice_accountability,inflation_gdp_deflator_pct,0.10707406411757645
inflation_gdp_deflator_pct,voice_accountability_z,0.1070740641175761
reg_quality,total_reserves_usd,0.10689394374430693
total_reserves_usd,reg_quality_z,0.10689394374430643
inflation_gdp_deflator_pct,control_corruption_imputed,0.10673521283579727
employment_ratio_pct,total_reserves_usd_ln,0.10651666555685645
employment_ratio_pct,total_reserves_usd_ln_safe,0.10651666555685639
total_reserves_usd,reg_quality_imputed,0.106514108369915
exports_usd_ln,political_stability_imputed,0.10641200652020563
political_stability_imputed,exports_usd_ln_safe,0.10641200652020562
total_reserves_usd,avg_tariff_rate_manufactured_pct,0.10566661135672284
voice_accountability,gdp_usd,0.10549131648718434
gdp_usd,voice_accountability_z,0.10549131648718377
political_stability_imputed,gdp_usd_ln_safe,0.10545889465588607
gdp_usd_ln,political_stability_imputed,0.10545889465588601
government_final_consumption_pct_gdp,current_account_balance_usd_ln,0.10514708715863738
government_final_consumption_pct_gdp,current_account_balance_usd_ln_safe,0.10514708715863737
total_reserves_usd,rule_of_law_z,0.10499701000654871
rule_of_law,total_reserves_usd,0.10499701000654847
total_reserves_usd,rule_of_law_imputed,0.10495682845683538
fdi_inflow_usd,political_stability_z,0.10477729116574652
political_stability,fdi_inflow_usd,0.1047772911657462
gdp_usd_lag1,voice_accountability_imputed,0.10438440254613852
fdi_inflow_usd,political_stability_imputed,0.10413281800613464
control_corruption,inflation_gdp_deflator_pct,0.10381931388910166
inflation_gdp_deflator_pct,control_corruption_z,0.10381931388910094
central_government_debt_pct_gdp,gross_capital_formation_pct_gdp,0.10359408808148421
central_government_debt_pct_gdp,gdp_usd_ln,0.10275667048175155
central_government_debt_pct_gdp,gdp_usd_ln_safe,0.10275667048175154
gdp_usd,voice_accountability_imputed,0.10173894524116453
central_government_debt_pct_gdp,external_debt_usd_ln_safe,0.09979452962762432
central_government_debt_pct_gdp,external_debt_usd_ln,0.09979452962762417
gdp_growth_pct,reg_quality_imputed,0.09973275089190195
trade_exposure,fdi_inflow_usd_ln,0.09847928424175258
trade_exposure,fdi_inflow_usd_ln_safe,0.09847928424175255
gdp_growth_pct,reg_quality_z,0.09841719871667871
reg_quality,gdp_growth_pct,0.09841719871667831
total_reserves_usd,employment_ratio_pct,0.09785349650211923
employment_ratio_pct,rule_of_law_z,0.09783020245348278
rule_of_law,employment_ratio_pct,0.09783020245348263
gross_capital_formation_pct_gdp,exports_usd_ln,0.09725099568948785
gross_capital_formation_pct_gdp,exports_usd_ln_safe,0.09725099568948783
employment_ratio_pct,rule_of_law_imputed,0.09687680914028544
trade_exposure,imports_usd_ln_safe,0.09647940747512852
trade_exposure,imports_usd_ln,0.0964794074751285
control_corruption,total_reserves_usd,0.09593778570247447
total_reserves_usd,control_corruption_z,0.09593778570247409
political_stability,gdp_usd_ln,0.09577949243072534
gdp_usd_ln,political_stability_z,0.09577949243072531
political_stability,gdp_usd_ln_safe,0.09577949243072528
political_stability_z,gdp_usd_ln_safe,0.09577949243072527
gdp_growth_pct,gov_effectiveness_imputed,0.09554317361082043
total_reserves_usd,control_corruption_imputed,0.0944657438342836
gov_effectiveness,gdp_growth_pct,0.09266349969498903
gdp_growth_pct,gov_effectiveness_z,0.09266349969498835
gdp_growth_pct,gdp_per_capita_usd,0.09217529362202159
rule_of_law,external_debt_usd,0.09091973449132051
external_debt_usd,rule_of_law_z,0.09091973449132046
inflation_gdp_deflator_pct,gdp_per_capita_usd_lag1,0.09087236299394766
external_debt_usd,employment_ratio_pct,0.09079468840524788
inflation_consumer_prices_pct,gross_capital_formation_pct_gdp,0.0902751889951956
external_debt_usd,rule_of_law_imputed,0.08972278534591295
employment_ratio_pct,imports_usd_ln,0.08901285605800974
employment_ratio_pct,imports_usd_ln_safe,0.08901285605800972
gross_capital_formation_pct_gdp,total_reserves_usd_ln,0.08874714629110331
gross_capital_formation_pct_gdp,total_reserves_usd_ln_safe,0.0887471462911033
gross_capital_formation_pct_gdp,gdp_usd_ln_safe,0.08831355372627425
gross_capital_formation_pct_gdp,gdp_usd_ln,0.08831355372627422
inflation_consumer_prices_pct,central_government_debt_pct_gdp,0.08813587225815799
current_account_balance_usd,external_debt_usd_ln_safe,0.08722346213831003
current_account_balance_usd,external_debt_usd_ln,0.0872234621383099
inflation_consumer_prices_pct,trade_exposure,0.08717270686276893
inflation_gdp_deflator_pct,gdp_per_capita_usd_ln,0.08711518095745178
gross_capital_formation_pct_gdp,employment_ratio_pct,0.08585904090620226
inflation_consumer_prices_pct,total_reserves_usd_ln,0.08426426779141648
inflation_consumer_prices_pct,total_reserves_usd_ln_safe,0.08426426779141645
inflation_consumer_prices_pct,current_account_balance_usd_ln_safe,0.08410383641870155
inflation_consumer_prices_pct,current_account_balance_usd_ln,0.08410383641870155
voice_accountability_imputed,external_debt_usd_ln_safe,0.08364843677388162
external_debt_usd_ln,voice_accountability_imputed,0.08364843677388162
current_account_balance_usd,trade_exposure,0.08359462619875574
reg_quality,government_final_consumption_pct_gdp,0.08345761162460454
government_final_consumption_pct_gdp,reg_quality_z,0.08345761162460413
gdp_usd,gdp_per_capita_usd,0.08325661783160003
trade_exposure,gdp_usd,0.08297910363242969
gdp_usd_lag1,gdp_per_capita_usd_lag1,0.08294582675995729
trade_exposure,gdp_usd_lag1,0.08283191401619644
government_final_consumption_pct_gdp,reg_quality_imputed,0.08259625603979796
gdp_per_capita_usd,gdp_usd_lag1,0.08256744292556602
inflation_consumer_prices_pct,exports_usd_ln,0.08154079957211875
inflation_consumer_prices_pct,exports_usd_ln_safe,0.08154079957211875
external_debt_usd_ln,voice_accountability_z,0.0813957583857914
voice_accountability,external_debt_usd_ln_safe,0.0813957583857914
voice_accountability_z,external_debt_usd_ln_safe,0.08139575838579138
voice_accountability,external_debt_usd_ln,0.08139575838579133
central_government_debt_pct_gdp,total_reserves_usd_ln,0.08107615447783442
central_government_debt_pct_gdp,total_reserves_usd_ln_safe,0.08107615447783442
gdp_usd,gdp_per_capita_usd_lag1,0.08092402492959036
inflation_consumer_prices_pct,imports_usd_ln_safe,0.08066009670919591
inflation_consumer_prices_pct,imports_usd_ln,0.08066009670919588
total_reserves_usd,gov_index_zmean,0.08061214281685039
inflation_consumer_prices_pct,fdi_inflow_usd_ln,0.08049399009590495
inflation_consumer_prices_pct,fdi_inflow_usd_ln_safe,0.08049399009590495
employment_ratio_pct,gdp_usd_ln_safe,0.08035793597984556
employment_ratio_pct,gdp_usd_ln,0.08035793597984556
total_reserves_usd,gov_index_zmean_lag1,0.08020564763673424
current_account_balance_usd_ln,voice_accountability_imputed,0.07955241265759883
voice_accountability_imputed,current_account_balance_usd_ln_safe,0.07955241265759881
current_account_balance_usd,total_reserves_usd_ln,0.07922636182360616
current_account_balance_usd,total_reserves_usd_ln_safe,0.07922636182360608
gdp_deflator_index,political_stability_z,0.0789027679768521
political_stability,gdp_deflator_index,0.07890276797685206
voice_accountability,current_account_balance_usd_ln_safe,0.07822602962022446
voice_accountability,current_account_balance_usd_ln,0.07822602962022429
voice_accountability_z,current_account_balance_usd_ln_safe,0.07822602962022429
current_account_balance_usd_ln,voice_accountability_z,0.07822602962022414
political_stability,imports_usd_ln_safe,0.07753312638919112
political_stability,imports_usd_ln,0.07753312638919108
political_stability_z,imports_usd_ln_safe,0.077533126389191
imports_usd_ln,political_stability_z,0.0775331263891909
gross_capital_formation_pct_gdp,gdp_usd,0.07748864707468667
gross_capital_formation_pct_gdp,current_account_balance_usd_ln,0.0770405984676791
gross_capital_formation_pct_gdp,current_account_balance_usd_ln_safe,0.07704059846767904
current_account_balance_usd,voice_accountability_z,0.07699518175411507
voice_accountability,current_account_balance_usd,0.0769951817541149
gross_capital_formation_pct_gdp,gov_effectiveness_imputed,0.07673459672875091
current_account_balance_usd,voice_accountability_imputed,0.075882714077278
inflation_consumer_prices_pct,avg_tariff_rate_manufactured_pct,0.07550988315410544
gross_capital_formation_pct_gdp,gdp_per_capita_usd_lag1,0.07332395221001856
gdp_growth_pct,political_stability_z,0.07286792280223184
political_stability,gdp_growth_pct,0.07286792280223169
carbon_intensity_gdp,avg_tariff_rate_manufactured_pct,0.07245317208336072
gross_capital_formation_pct_gdp,rule_of_law_imputed,0.07221767049874696
imports_usd_ln,political_stability_imputed,0.07208558528350537
political_stability_imputed,imports_usd_ln_safe,0.07208558528350523
gov_effectiveness,gross_capital_formation_pct_gdp,0.07192657637477202
gross_capital_formation_pct_gdp,gov_effectiveness_z,0.07192657637477194
gross_capital_formation_pct_gdp,gdp_usd_lag1,0.07175890730955015
gdp_growth_pct,political_stability_imputed,0.07163313973772482
gross_capital_formation_pct_gdp,gdp_deflator_index,0.07152979325608642
gov_index_zmean_lag1,external_debt_usd_ln_safe,0.07074849092834758
external_debt_usd_ln,gov_index_zmean_lag1,0.07074849092834747
gdp_deflator_index,gov_index_zmean,0.07063979300775942
external_debt_usd,gov_index_zmean,0.07022737927372076
rule_of_law,gross_capital_formation_pct_gdp,0.06883589503406425
gross_capital_formation_pct_gdp,rule_of_law_z,0.06883589503406419
gdp_deflator_index,gov_effectiveness_z,0.06816929047724514
gov_effectiveness,gdp_deflator_index,0.06816929047724501
external_debt_usd,gov_index_zmean_lag1,0.06806065140553018
inflation_gdp_deflator_pct,avg_tariff_rate_manufactured_pct,0.06749610528167065
central_government_debt_pct_gdp,employment_ratio_pct,0.06727735756047942
carbon_intensity_gdp,political_stability_imputed,0.06653396917467524
trade_exposure,exports_usd_ln_safe,0.0663041358540441
trade_exposure,exports_usd_ln,0.06630413585404407
exports_usd,gross_capital_formation_pct_gdp,0.06602681918055095
gov_index_zmean,external_debt_usd_ln_safe,0.0656115317251556
external_debt_usd_ln,gov_index_zmean,0.0656115317251556
carbon_intensity_gdp,gdp_per_capita_usd_ln,0.0654774928717615
voice_accountability_z,gdp_usd_ln_safe,0.0653358376045904
gdp_usd_ln,voice_accountability_z,0.06533583760459036
voice_accountability,gdp_usd_ln,0.06533583760459034
voice_accountability,gdp_usd_ln_safe,0.06533583760459026
external_debt_usd,trade_exposure,0.06522678576089906
carbon_intensity_gdp,political_stability_z,0.06483377357479805
political_stability,carbon_intensity_gdp,0.06483377357479787
carbon_intensity_gdp,central_government_debt_pct_gdp,0.06442852206639092
gdp_deflator_index,reg_quality_z,0.06421497562639934
reg_quality,gdp_deflator_index,0.06421497562639934
gross_capital_formation_pct_gdp,gdp_per_capita_usd,0.06345640589325038
inflation_gdp_deflator_pct,total_reserves_usd_ln_safe,0.06260540071723
inflation_gdp_deflator_pct,total_reserves_usd_ln,0.06260540071723
gross_capital_formation_pct_gdp,imports_usd,0.06243475870599625
gross_capital_formation_pct_gdp,trade_exposure,0.062319112816989104
gdp_usd_ln,voice_accountability_imputed,0.06073421193910778
voice_accountability_imputed,gdp_usd_ln_safe,0.06073421193910768
gdp_deflator_index,rule_of_law_z,0.060208548693312235
rule_of_law,gdp_deflator_index,0.060208548693312075
gross_capital_formation_pct_gdp,inflation_gdp_deflator_pct,0.05916505526587522
inflation_consumer_prices_pct,gdp_growth_pct,0.059015500831041734
inflation_gdp_deflator_pct,current_account_balance_usd_ln_safe,0.05877499264945089
inflation_gdp_deflator_pct,current_account_balance_usd_ln,0.05877499264945088
gdp_deflator_index,voice_accountability_z,0.0586731033191442
voice_accountability,gdp_deflator_index,0.05867310331914409
inflation_gdp_deflator_pct,gdp_per_capita_usd,0.0583233205970864
control_corruption,gdp_deflator_index,0.058234514737300555
gdp_deflator_index,control_corruption_z,0.0582345147373004
political_stability_z,current_account_balance_usd_ln_safe,0.05749870966328767
current_account_balance_usd_ln,political_stability_z,0.057498709663287614
political_stability,current_account_balance_usd_ln_safe,0.0574987096632875
political_stability,current_account_balance_usd_ln,0.05749870966328746
gross_capital_formation_pct_gdp,gov_index_zmean,0.05701551810659488
current_account_balance_usd_ln,political_stability_imputed,0.05555363501697012
political_stability_imputed,current_account_balance_usd_ln_safe,0.05555363501697011
government_final_consumption_pct_gdp,inflation_gdp_deflator_pct,0.055387633905397804
control_corruption,external_debt_usd,0.05501951224374143
external_debt_usd,control_corruption_z,0.05501951224374142
gdp_growth_pct,avg_tariff_rate_manufactured_pct,0.05372309649858106
rule_of_law_imputed,external_debt_usd_ln_safe,0.053060051242356035
external_debt_usd_ln,rule_of_law_imputed,0.05306005124235597
current_account_balance_usd,exports_usd_ln,0.05291498423406463
current_account_balance_usd,exports_usd_ln_safe,0.05291498423406458
external_debt_usd,control_corruption_imputed,0.05241652072903684
gdp_usd,employment_ratio_pct,0.0516789630516162
gross_capital_formation_pct_gdp,gov_index_zmean_lag1,0.05131512048941755
gdp_deflator_index,gov_index_zmean_lag1,0.05072450170980426
gdp_deflator_index,political_stability_imputed,0.05050183256856121
fdi_inflow_usd,gross_capital_formation_pct_gdp,0.05045125814229777
central_government_debt_pct_gdp,gdp_deflator_index,0.050059178781121316
exports_usd,employment_ratio_pct,0.04918996358420029
gdp_deflator_index,gdp_growth_pct,0.04910184210690911
fdi_inflow_usd,trade_exposure,0.04889178765393583
inflation_consumer_prices_pct,gdp_usd,0.048529589090166546
inflation_consumer_prices_pct,exports_usd,0.048427019628554564
employment_ratio_pct,gdp_usd_lag1,0.048338998245247435
gdp_deflator_index,reg_quality_imputed,0.04829228078834259
central_government_debt_pct_gdp,avg_tariff_rate_manufactured_pct,0.04825810943043962
fdi_inflow_usd,inflation_consumer_prices_pct,0.048224694425270054
inflation_consumer_prices_pct,imports_usd,0.04801648620132104
fdi_inflow_usd,employment_ratio_pct,0.04776209166697251
external_debt_usd,political_stability_imputed,0.047510717832171166
total_reserves_usd,inflation_consumer_prices_pct,0.04749349889104131
rule_of_law,external_debt_usd_ln,0.047322122699778583
rule_of_law,external_debt_usd_ln_safe,0.04732212269977857
rule_of_law_z,external_debt_usd_ln_safe,0.04732212269977844
external_debt_usd_ln,rule_of_law_z,0.04732212269977843
inflation_consumer_prices_pct,gdp_usd_lag1,0.04719211656118436
political_stability,external_debt_usd,0.04663296644837934
external_debt_usd,political_stability_z,0.04663296644837927
imports_usd,employment_ratio_pct,0.04657921567140029
reg_quality,carbon_intensity_gdp,0.04600525403985537
carbon_intensity_gdp,reg_quality_z,0.04600525403985518
inflation_consumer_prices_pct,gdp_usd_ln_safe,0.04494026775288904
inflation_consumer_prices_pct,gdp_usd_ln,0.04494026775288897
gross_capital_formation_pct_gdp,control_corruption_imputed,0.044787858312594825
gdp_deflator_index,voice_accountability_imputed,0.044271697515345106
gdp_deflator_index,rule_of_law_imputed,0.04411328441040394
carbon_intensity_gdp,reg_quality_imputed,0.04332979138785766
gdp_deflator_index,gov_effectiveness_imputed,0.043054601813074966
gross_capital_formation_pct_gdp,avg_tariff_rate_manufactured_pct,0.04297017479996347
gdp_growth_pct,external_debt_usd_ln_safe,0.041613411704575165
gdp_growth_pct,external_debt_usd_ln,0.041613411704575116
gross_capital_formation_pct_gdp,control_corruption_z,0.04083560369414168
control_corruption,gross_capital_formation_pct_gdp,0.04083560369414164
gdp_deflator_index,control_corruption_imputed,0.04061881494784389
current_account_balance_usd,gross_capital_formation_pct_gdp,0.039938281970107556
gdp_growth_pct,fdi_inflow_usd_ln_safe,0.039928503944453866
gdp_growth_pct,fdi_inflow_usd_ln,0.03992850394445384
gdp_usd,political_stability_z,0.03981072808703837
political_stability,gdp_usd,0.039810728087038325
political_stability_z,gdp_usd_lag1,0.039477555924250146
political_stability,gdp_usd_lag1,0.039477555924250105
inflation_consumer_prices_pct,external_debt_usd_ln_safe,0.038608090858769
inflation_consumer_prices_pct,external_debt_usd_ln,0.03860809085876899
inflation_gdp_deflator_pct,imports_usd_ln,0.038607492688059276
inflation_gdp_deflator_pct,imports_usd_ln_safe,0.03860749268805927
gdp_usd_lag1,political_stability_imputed,0.0381202923436678
gdp_usd,political_stability_imputed,0.03768747456416986
inflation_gdp_deflator_pct,fdi_inflow_usd_ln_safe,0.03692201480652369
inflation_gdp_deflator_pct,fdi_inflow_usd_ln,0.03692201480652369
inflation_gdp_deflator_pct,exports_usd_ln_safe,0.03634589415868065
inflation_gdp_deflator_pct,exports_usd_ln,0.03634589415868062
total_reserves_usd,central_government_debt_pct_gdp,0.03625932699316216
external_debt_usd,inflation_consumer_prices_pct,0.036234243630432615
trade_exposure,inflation_gdp_deflator_pct,0.03587714427883396
gdp_deflator_index,external_debt_usd_ln,0.035666405515413585
gdp_deflator_index,external_debt_usd_ln_safe,0.03566640551541358
external_debt_usd,gdp_growth_pct,0.034948656824647734
inflation_gdp_deflator_pct,gdp_usd_lag1,0.03484894980492171
total_reserves_usd,voice_accountability_z,0.03390827757756519
voice_accountability,total_reserves_usd,0.03390827757756514
external_debt_usd,central_government_debt_pct_gdp,0.03319454737071207
